tau_sec,R,ell_avg,I,R_smooth,ell_smooth,I_smooth
671538.4394729459,0.0010000000000000009,0.0005000000000000004,0.8733612315039259,0.0010000000000000009,0.0005000000000000004,0.8733612315039259
671848.201503006,0.0010000000000000009,0.0005000000000000004,0.8714203447646319,0.0010000000000000009,0.0005000000000000004,0.8714203447646321
672157.9635330661,0.0010000000000000009,0.0005000000000000004,0.8694794580253387,0.0010000000000000009,0.0005000000000000004,0.8694794580253385
672467.7255631263,0.0010000000000000009,0.0005000000000000004,0.8675385712860448,0.0010000000000000009,0.0005000000000000004,0.867538571286045
672777.4875931863,0.0010000000000000009,0.0005000000000000004,0.8655976845467516,0.0010000000000000009,0.0005000000000000004,0.8655976845467513
673087.2496232465,0.0010000000000000009,0.0005000000000000004,0.8636567978074576,0.0010000000000000009,0.0005000000000000004,0.863656797807458
673397.0116533065,0.0010000000000000009,0.0005000000000000004,0.8617159110681645,0.0010000000000000009,0.0005000000000000004,0.8617159110681643
673706.7736833667,0.0010000000000000009,0.0005000000000000004,0.8597750243288705,0.0010000000000000009,0.0005000000000000004,0.8597750243288705
674016.5357134269,0.0010000000000000009,0.0005000000000000004,0.8578341375895766,0.0010000000000000009,0.0005000000000000004,0.8578341375895769
674326.2977434869,0.0010000000000000009,0.0005000000000000004,0.8558932508502834,0.0010000000000000009,0.0005000000000000004,0.8558932508502832
674636.0597735471,0.0010000000000000009,0.0005000000000000004,0.8539523641109895,0.0010000000000000009,0.0005000000000000004,0.8539523641109897
674945.8218036072,0.0010000000000000009,0.0005000000000000004,0.8520114773716962,0.0010000000000000009,0.0005000000000000004,0.852011477371696
675255.5838336673,0.0010000000000000009,0.0005000000000000004,0.8500705906324023,0.0010000000000000009,0.0005000000000000004,0.8500705906324026
675565.3458637274,0.0010000000000000009,0.0005000000000000004,0.8481297038931092,0.0010000000000000009,0.0005000000000000004,0.8481297038931088
675875.1078937876,0.0010000000000000009,0.0005000000000000004,0.8461888171538152,0.0010000000000000009,0.0005000000000000004,0.8461888171538151
676184.8699238477,0.0010000000000000009,0.0005000000000000004,0.8442479304145213,0.0010000000000000009,0.0005000000000000004,0.8442479304145215
676494.6319539078,0.0010000000000000009,0.0005000000000000004,0.8423070436752281,0.0010000000000000009,0.0005000000000000004,0.8423070436752279
676804.393983968,0.0010000000000000009,0.0005000000000000004,0.8403661569359342,0.0010000000000000009,0.0005000000000000004,0.8403661569359344
677114.156014028,0.0010000000000000009,0.0005000000000000004,0.838425270196641,0.0010000000000000009,0.0005000000000000004,0.8384252701966407
677423.9180440882,0.0010000000000000009,0.0005000000000000004,0.836484383457347,0.0010000000000000009,0.0005000000000000004,0.8364843834573473
677733.6800741482,0.0010000000000000009,0.0005000000000000004,0.8345434967180538,0.0010000000000000009,0.0005000000000000004,0.8345434967180537
678043.4421042084,0.0010000000000000009,0.0005000000000000004,0.8326026099787599,0.0010000000000000009,0.0005000000000000004,0.8326026099787599
678353.2041342686,0.0010000000000000009,0.0005000000000000004,0.830661723239466,0.0010000000000000009,0.0005000000000000004,0.8306617232394662
678662.9661643286,0.0010000000000000009,0.0005000000000000004,0.8287208365001728,0.0010000000000000009,0.0005000000000000004,0.8287208365001725
678972.7281943888,0.0010000000000000009,0.0005000000000000004,0.8267799497608789,0.0010000000000000009,0.0005000000000000004,0.8267799497608791
679282.4902244488,0.0010000000000000009,0.0005000000000000004,0.8248390630215856,0.0010000000000000009,0.0005000000000000004,0.8248390630215855
679592.252254509,0.0010000000000000009,0.0005000000000000004,0.8228981762822918,0.0010000000000000009,0.0005000000000000004,0.8228981762822919
679902.0142845691,0.0010000000000000009,0.0005000000000000004,0.8209572895429985,0.0010000000000000009,0.0005000000000000004,0.8209572895429983
680211.7763146292,0.0010000000000000009,0.0005000000000000004,0.8190164028037046,0.0010000000000000009,0.0005000000000000004,0.8190164028037046
680521.5383446894,0.0010000000000000009,0.0005000000000000004,0.8170755160644106,0.0010000000000000009,0.0005000000000000004,0.8170755160644109
680831.3003747495,0.0010000000000000009,0.0005000000000000004,0.8151346293251175,0.0010000000000000009,0.0005000000000000004,0.8151346293251173
681141.0624048096,0.0010000000000000009,0.0005000000000000004,0.8131937425858236,0.0010000000000000009,0.0005000000000000004,0.8131937425858237
681450.8244348697,0.0010000000000000009,0.0005000000000000004,0.8112528558465304,0.0010000000000000009,0.0005000000000000004,0.8112528558465302
681760.5864649299,0.0010000000000000009,0.0005000000000000004,0.8093119691072365,0.0010000000000000009,0.0005000000000000004,0.8093119691072367
682070.3484949899,0.0010000000000000009,0.0005000000000000004,0.8073710823679432,0.0010000000000000009,0.0005000000000000004,0.807371082367943
682380.1105250501,0.0010000000000000009,0.0005000000000000004,0.8054301956286493,0.0010000000000000009,0.0005000000000000004,0.8054301956286493
682689.8725551103,0.0010000000000000009,0.0005000000000000004,0.8034893088893553,0.0010000000000000009,0.0005000000000000004,0.8034893088893554
682999.6345851703,0.0010000000000000009,0.0005000000000000004,0.8015484221500622,0.0010000000000000009,0.0005000000000000004,0.801548422150062
683309.3966152305,0.0010000000000000009,0.0005000000000000004,0.7996075354107682,0.0010000000000000009,0.0005000000000000004,0.7996075354107685
683619.1586452905,0.0010000000000000009,0.0005000000000000004,0.7976666486714751,0.0010000000000000009,0.0005000000000000004,0.7976666486714749
683928.9206753507,0.0010000000000000009,0.0005000000000000004,0.7957257619321811,0.0010000000000000009,0.0005000000000000004,0.7957257619321814
684238.6827054108,0.0010000000000000009,0.0005000000000000004,0.7937848751928879,0.0010000000000000009,0.0005000000000000004,0.7937848751928877
684548.4447354709,0.0010000000000000009,0.0005000000000000004,0.7918439884535939,0.0010000000000000009,0.0005000000000000004,0.791843988453594
684858.2067655311,0.0010000000000000009,0.0005000000000000004,0.7899031017143001,0.0010000000000000009,0.0005000000000000004,0.7899031017143002
685167.9687955912,0.0010000000000000009,0.0005000000000000004,0.7879622149750068,0.0010000000000000009,0.0005000000000000004,0.7879622149750066
685477.7308256513,0.0010000000000000009,0.0005000000000000004,0.7860213282357129,0.0010000000000000009,0.0005000000000000004,0.7860213282357131
685787.4928557114,0.0010000000000000009,0.0005000000000000004,0.7840804414964198,0.0010000000000000009,0.0005000000000000004,0.7840804414964194
686097.2548857715,0.0010000000000000009,0.0005000000000000004,0.7821395547571258,0.0010000000000000009,0.0005000000000000004,0.782139554757126
686407.0169158316,0.0010000000000000009,0.0005000000000000004,0.7801986680178326,0.0010000000000000009,0.0005000000000000004,0.7801986680178324
686716.7789458918,0.0010000000000000009,0.0005000000000000004,0.7782577812785387,0.0010000000000000009,0.0005000000000000004,0.7782577812785386
687026.5409759519,0.0010000000000000009,0.0005000000000000004,0.7763168945392447,0.0010000000000000009,0.0005000000000000004,0.7763168945392449
687336.303006012,0.0010000000000000009,0.0005000000000000004,0.7743760077999515,0.0010000000000000009,0.0005000000000000004,0.7743760077999512
687646.0650360722,0.0010000000000000009,0.0005000000000000004,0.7724351210606576,0.0010000000000000009,0.0005000000000000004,0.7724351210606578
687955.8270661322,0.0010000000000000009,0.0005000000000000004,0.7704942343213644,0.0010000000000000009,0.0005000000000000004,0.7704942343213642
688265.5890961924,0.0010000000000000009,0.0005000000000000004,0.7685533475820705,0.0010000000000000009,0.0005000000000000004,0.7685533475820708
688575.3511262524,0.0010000000000000009,0.0005000000000000004,0.7666124608427773,0.0010000000000000009,0.0005000000000000004,0.7666124608427771
688885.1131563126,0.0010000000000000009,0.0005000000000000004,0.7646715741034833,0.0010000000000000009,0.0005000000000000004,0.7646715741034834
689194.8751863728,0.0010000000000000009,0.0005000000000000004,0.7627306873641895,0.0010000000000000009,0.0005000000000000004,0.7627306873641896
689504.6372164328,0.0010000000000000009,0.0005000000000000004,0.7607898006248962,0.0010000000000000009,0.0005000000000000004,0.760789800624896
689814.399246493,0.0010000000000000009,0.0005000000000000004,0.7588489138856023,0.0010000000000000009,0.0005000000000000004,0.7588489138856026
690124.1612765531,0.0010000000000000009,0.0005000000000000004,0.7569080271463091,0.0010000000000000009,0.0005000000000000004,0.7569080271463089
690433.9233066132,0.0010000000000000009,0.0005000000000000004,0.7549671404070152,0.0010000000000000009,0.0005000000000000004,0.7549671404070155
690743.6853366733,0.0010000000000000009,0.0005000000000000004,0.753026253667722,0.0010000000000000009,0.0005000000000000004,0.7530262536677217
691053.4473667335,0.0010000000000000009,0.0005000000000000004,0.7510853669284281,0.0010000000000000009,0.0005000000000000004,0.7510853669284282
691363.2093967936,0.0010000000000000009,0.0005000000000000004,0.7491444801891342,0.0010000000000000009,0.0005000000000000004,0.7491444801891344
691672.9714268537,0.0010000000000000009,0.0005000000000000004,0.7472035934498409,0.0010000000000000009,0.0005000000000000004,0.7472035934498407
691982.7334569138,0.0010000000000000009,0.0005000000000000004,0.7452627067105471,0.0010000000000000009,0.0005000000000000004,0.7452627067105473
692292.4954869739,0.0010000000000000009,0.0005000000000000004,0.7433218199712538,0.0010000000000000009,0.0005000000000000004,0.7433218199712535
692602.2575170341,0.0010000000000000009,0.0005000000000000004,0.7413809332319599,0.0010000000000000009,0.0005000000000000004,0.7413809332319602
692912.0195470941,0.0010000000000000009,0.0005000000000000004,0.7394400464926667,0.0010000000000000009,0.0005000000000000004,0.7394400464926664
693221.7815771543,0.0010000000000000009,0.0005000000000000004,0.7374991597533728,0.0010000000000000009,0.0005000000000000004,0.7374991597533728
693531.5436072145,0.0010000000000000009,0.0005000000000000004,0.7355582730140788,0.0010000000000000009,0.0005000000000000004,0.7355582730140791
693841.3056372745,0.0010000000000000009,0.0005000000000000004,0.7336173862747857,0.0010000000000000009,0.0005000000000000004,0.7336173862747853
694151.0676673347,0.0010000000000000009,0.0005000000000000004,0.7316764995354916,0.0010000000000000009,0.0005000000000000004,0.731676499535492
694460.8296973947,0.0010000000000000009,0.0005000000000000004,0.7297356127961985,0.0010000000000000009,0.0005000000000000004,0.7297356127961981
694770.5917274549,0.0010000000000000009,0.0005000000000000004,0.7277947260569045,0.0010000000000000009,0.0005000000000000004,0.7277947260569048
695080.353757515,0.0010000000000000009,0.0005000000000000004,0.7258538393176114,0.0010000000000000009,0.0005000000000000004,0.7258538393176112
695390.1157875751,0.0010000000000000009,0.0005000000000000004,0.7239129525783174,0.0010000000000000009,0.0005000000000000004,0.7239129525783174
695699.8778176353,0.0010000000000000009,0.0005000000000000004,0.7219720658390235,0.0010000000000000009,0.0005000000000000004,0.7219720658390237
696009.6398476954,0.0010000000000000009,0.0005000000000000004,0.7200311790997302,0.0010000000000000009,0.0005000000000000004,0.7200311790997301
696319.4018777555,0.0010000000000000009,0.0005000000000000004,0.7180902923604364,0.0010000000000000009,0.0005000000000000004,0.7180902923604365
696629.1639078156,0.0010000000000000009,0.0005000000000000004,0.7161494056211432,0.0010000000000000009,0.0005000000000000004,0.7161494056211429
696938.9259378758,0.0010000000000000009,0.0005000000000000004,0.7142085188818492,0.0010000000000000009,0.0005000000000000004,0.7142085188818496
697248.6879679358,0.0010000000000000009,0.0005000000000000004,0.7122676321425561,0.0010000000000000009,0.0005000000000000004,0.7122676321425558
697558.449997996,0.0010000000000000009,0.0005000000000000004,0.7103267454032621,0.0010000000000000009,0.0005000000000000004,0.7103267454032621
697868.2120280562,0.0010000000000000009,0.0005000000000000004,0.7083858586639682,0.0010000000000000009,0.0005000000000000004,0.7083858586639685
698177.9740581162,0.0010000000000000009,0.0005000000000000004,0.706444971924675,0.0010000000000000009,0.0005000000000000004,0.7064449719246747
698487.7360881764,0.0010000000000000009,0.0005000000000000004,0.704504085185381,0.0010000000000000009,0.0005000000000000004,0.7045040851853813
698797.4981182364,0.0010000000000000009,0.0005000000000000004,0.7025631984460878,0.0010000000000000009,0.0005000000000000004,0.7025631984460876
699107.2601482966,0.0010000000000000009,0.0005000000000000004,0.700622311706794,0.0010000000000000009,0.0005000000000000004,0.7006223117067942
699417.0221783567,0.0010000000000000009,0.0005000000000000004,0.6986814249675007,0.0010000000000000009,0.0005000000000000004,0.6986814249675005
699726.7842084168,0.0010000000000000009,0.0005000000000000004,0.6967405382282068,0.0010000000000000009,0.0005000000000000004,0.6967405382282067
700036.546238477,0.0010000000000000009,0.0005000000000000004,0.6947996514889129,0.0010000000000000009,0.0005000000000000004,0.6947996514889131
700346.308268537,0.0010000000000000009,0.0005000000000000004,0.6928587647496196,0.0010000000000000009,0.0005000000000000004,0.6928587647496194
700656.0702985972,0.0010000000000000009,0.0005000000000000004,0.6909178780103258,0.0010000000000000009,0.0005000000000000004,0.690917878010326
700965.8323286573,0.0010000000000000009,0.0005000000000000004,0.6889769912710326,0.0010000000000000009,0.0005000000000000004,0.6889769912710323
701275.5943587174,0.0010000000000000009,0.0005000000000000004,0.6870361045317386,0.0010000000000000009,0.0005000000000000004,0.6870361045317388
701585.3563887775,0.0010000000000000009,0.0005000000000000004,0.6850952177924454,0.0010000000000000009,0.0005000000000000004,0.6850952177924451
701895.1184188377,0.0010000000000000009,0.0005000000000000004,0.6831543310531515,0.0010000000000000009,0.0005000000000000004,0.6831543310531515
702204.8804488978,0.0010000000000000009,0.0005000000000000004,0.6812134443138576,0.0010000000000000009,0.0005000000000000004,0.6812134443138578
702514.6424789579,0.0010000000000000009,0.0005000000000000004,0.6792725575745644,0.0010000000000000009,0.0005000000000000004,0.6792725575745641
702824.4045090181,0.0010000000000000009,0.0005000000000000004,0.6773316708352705,0.0010000000000000009,0.0005000000000000004,0.6773316708352707
703134.1665390781,0.0010000000000000009,0.0005000000000000004,0.6753907840959772,0.0010000000000000009,0.0005000000000000004,0.6753907840959771
703443.9285691383,0.0010000000000000009,0.0005000000000000004,0.6734498973566834,0.0010000000000000009,0.0005000000000000004,0.6734498973566835
703753.6905991983,0.0010000000000000009,0.0005000000000000004,0.6715090106173901,0.0010000000000000009,0.0005000000000000004,0.6715090106173899
704063.4526292585,0.0010000000000000009,0.0005000000000000004,0.6695681238780962,0.0010000000000000009,0.0005000000000000004,0.6695681238780962
704373.2146593187,0.0010000000000000009,0.0005000000000000004,0.6676272371388023,0.0010000000000000009,0.0005000000000000004,0.6676272371388027
704682.9766893787,0.0010000000000000009,0.0005000000000000004,0.6656863503995091,0.0010000000000000009,0.0005000000000000004,0.6656863503995089
704992.7387194389,0.0010000000000000009,0.0005000000000000004,0.6637454636602151,0.0010000000000000009,0.0005000000000000004,0.6637454636602154
705302.500749499,0.0010000000000000009,0.0005000000000000004,0.661804576920922,0.0010000000000000009,0.0005000000000000004,0.6618045769209217
705612.2627795591,0.0010000000000000009,0.0005000000000000004,0.6598636901816279,0.0010000000000000009,0.0005000000000000004,0.6598636901816283
705922.0248096192,0.0010000000000000009,0.0005000000000000004,0.6579228034423348,0.0010000000000000009,0.0005000000000000004,0.6579228034423346
706231.7868396793,0.0010000000000000009,0.0005000000000000004,0.655981916703041,0.0010000000000000009,0.0005000000000000004,0.6559819167030408
706541.5488697395,0.0010000000000000009,0.0005000000000000004,0.6540410299637469,0.0010000000000000009,0.0005000000000000004,0.6540410299637472
706851.3108997996,0.0010000000000000009,0.0005000000000000004,0.6521001432244538,0.0010000000000000009,0.0005000000000000004,0.6521001432244535
707161.0729298597,0.0010000000000000009,0.0005000000000000004,0.6501592564851598,0.0010000000000000009,0.0005000000000000004,0.65015925648516
707470.8349599198,0.0010000000000000009,0.0005000000000000004,0.6482183697458666,0.0010000000000000009,0.0005000000000000004,0.6482183697458663
707780.59698998,0.0010000000000000009,0.0005000000000000004,0.6462774830065727,0.0010000000000000009,0.0005000000000000004,0.646277483006573
708090.35902004,0.0010000000000000009,0.0005000000000000004,0.6443365962672796,0.0010000000000000009,0.0005000000000000004,0.6443365962672792
708400.1210501002,0.0010000000000000009,0.0005000000000000004,0.6423957095279855,0.0010000000000000009,0.0005000000000000004,0.6423957095279856
708709.8830801604,0.0010000000000000009,0.0005000000000000004,0.6404548227886917,0.0010000000000000009,0.0005000000000000004,0.6404548227886919
709019.6451102204,0.0010000000000000009,0.0005000000000000004,0.6385139360493984,0.0010000000000000009,0.0005000000000000004,0.6385139360493982
709329.4071402806,0.0010000000000000009,0.0005000000000000004,0.6365730493101045,0.0010000000000000009,0.0005000000000000004,0.6365730493101047
709639.1691703406,0.0010000000000000009,0.0005000000000000004,0.6346321625708113,0.0010000000000000009,0.0005000000000000004,0.634632162570811
709948.9312004008,0.0010000000000000009,0.0005000000000000004,0.6326912758315174,0.0010000000000000009,0.0005000000000000004,0.6326912758315176
710258.6932304609,0.0010000000000000009,0.0005000000000000004,0.6307503890922241,0.0010000000000000009,0.0005000000000000004,0.630750389092224
710568.455260521,0.0010000000000000009,0.0005000000000000004,0.6288095023529303,0.0010000000000000009,0.0005000000000000004,0.6288095023529302
710878.2172905812,0.0010000000000000009,0.0005000000000000004,0.6268686156136363,0.0010000000000000009,0.0005000000000000004,0.6268686156136365
711187.9793206413,0.0010000000000000009,0.0005000000000000004,0.6249277288743431,0.0010000000000000009,0.0005000000000000004,0.6249277288743428
711497.7413507014,0.0010000000000000009,0.0005000000000000004,0.6229868421350493,0.0010000000000000009,0.0005000000000000004,0.6229868421350495
711807.5033807615,0.0010000000000000009,0.0005000000000000004,0.621045955395756,0.0010000000000000009,0.0005000000000000004,0.6210459553957558
712117.2654108217,0.0010000000000000009,0.0005000000000000004,0.6191050686564621,0.0010000000000000009,0.0005000000000000004,0.6191050686564623
712427.0274408817,0.0010000000000000009,0.0005000000000000004,0.6171641819171689,0.0010000000000000009,0.0005000000000000004,0.6171641819171686
712736.7894709419,0.0010000000000000009,0.0005000000000000004,0.6152232951778749,0.0010000000000000009,0.0005000000000000004,0.615223295177875
713046.551501002,0.0010000000000000009,0.0005000000000000004,0.6132824084385811,0.0010000000000000009,0.0005000000000000004,0.6132824084385813
713356.3135310621,0.0010000000000000009,0.0005000000000000004,0.6113415216992879,0.0010000000000000009,0.0005000000000000004,0.6113415216992876
713666.0755611223,0.0010000000000000009,0.0005000000000000004,0.6094006349599939,0.0010000000000000009,0.0005000000000000004,0.6094006349599942
713975.8375911823,0.0010000000000000009,0.0005000000000000004,0.6074597482207007,0.0010000000000000009,0.0005000000000000004,0.6074597482207005
714285.5996212425,0.0010000000000000009,0.0005000000000000004,0.6055188614814068,0.0010000000000000009,0.0005000000000000004,0.605518861481407
714595.3616513025,0.0010000000000000009,0.0005000000000000004,0.6035779747421135,0.0010000000000000009,0.0005000000000000004,0.6035779747421133
714905.1236813627,0.0010000000000000009,0.0005000000000000004,0.6016370880028197,0.0010000000000000009,0.0005000000000000004,0.6016370880028197
715214.8857114229,0.0010000000000000009,0.0005000000000000004,0.5996962012635257,0.0010000000000000009,0.0005000000000000004,0.599696201263526
715524.647741483,0.0010000000000000009,0.0005000000000000004,0.5977553145242325,0.0010000000000000009,0.0005000000000000004,0.5977553145242324
715834.4097715431,0.0010000000000000009,0.0005000000000000004,0.5958144277849386,0.0010000000000000009,0.0005000000000000004,0.5958144277849389
716144.1718016032,0.0010000000000000009,0.0005000000000000004,0.5938735410456454,0.0010000000000000009,0.0005000000000000004,0.5938735410456452
716453.9338316633,0.0010000000000000009,0.0005000000000000004,0.5919326543063514,0.0010000000000000009,0.0005000000000000004,0.5919326543063517
716763.6958617234,0.0010000000000000009,0.0005000000000000004,0.5899917675670583,0.0010000000000000009,0.0005000000000000004,0.589991767567058
717073.4578917836,0.0010000000000000009,0.0005000000000000004,0.5880508808277644,0.0010000000000000009,0.0005000000000000004,0.5880508808277644
717383.2199218437,0.0010000000000000009,0.0005000000000000004,0.5861099940884704,0.0010000000000000009,0.0005000000000000004,0.5861099940884706
717692.9819519038,0.0010000000000000009,0.0005000000000000004,0.5841691073491773,0.0010000000000000009,0.0005000000000000004,0.5841691073491769
718002.743981964,0.0010000000000000009,0.0005000000000000004,0.5822282206098832,0.0010000000000000009,0.0005000000000000004,0.5822282206098836
718312.506012024,0.0010000000000000009,0.0005000000000000004,0.5802873338705901,0.0010000000000000009,0.0005000000000000004,0.5802873338705897
718622.2680420842,0.0010000000000000009,0.0005000000000000004,0.5783464471312961,0.0010000000000000009,0.0005000000000000004,0.5783464471312963
718932.0300721442,0.0010000000000000009,0.0005000000000000004,0.576405560392003,0.0010000000000000009,0.0005000000000000004,0.5764055603920027
719241.7921022044,0.0010000000000000009,0.0005000000000000004,0.574464673652709,0.0010000000000000009,0.0005000000000000004,0.574464673652709
719551.5541322646,0.0010000000000000009,0.0005000000000000004,0.5725237869134151,0.0010000000000000009,0.0005000000000000004,0.5725237869134153
719861.3161623246,0.0010000000000000009,0.0005000000000000004,0.5705829001741218,0.0010000000000000009,0.0005000000000000004,0.5705829001741217
720171.0781923848,0.0010000000000000009,0.0005000000000000004,0.568642013434828,0.0010000000000000009,0.0005000000000000004,0.5686420134348281
720480.8402224449,0.0010000000000000009,0.0005000000000000004,0.5667011266955347,0.0010000000000000009,0.0005000000000000004,0.5667011266955345
720790.602252505,0.0010000000000000009,0.0005000000000000004,0.5647602399562408,0.0010000000000000009,0.0005000000000000004,0.564760239956241
721100.3642825651,0.0010000000000000009,0.0005000000000000004,0.5628193532169476,0.0010000000000000009,0.0005000000000000004,0.5628193532169474
721410.1263126252,0.0010000000000000009,0.0005000000000000004,0.5608784664776537,0.0010000000000000009,0.0005000000000000004,0.5608784664776537
721719.8883426854,0.0010000000000000009,0.0005000000000000004,0.5589375797383598,0.0010000000000000009,0.0005000000000000004,0.5589375797383601
